Student_ID,CGPA,SSC_Marks,HSC_Marks,Internship_Count,Internship_Duration_Months,Projects,Workshops_Certifications,Extracurricular_Activities,Active_Backlogs,Placement_Training,Placement_Status
STU13304,7.86,75.8,80.36,2,6,4,1,4,1,Yes,1
STU13305,5.82,48.19,54.0,0,0,1,5,0,1,Yes,0
STU13306,7.27,76.64,77.9,2,6,3,0,3,0,No,0
STU13307,7.89,82.91,74.69,0,0,2,2,3,3,Yes,1
STU13308,6.74,62.3,69.08,0,0,0,1,1,0,Yes,0
STU13309,7.96,79.06,74.4,0,0,3,3,3,0,Yes,1
STU13310,7.94,81.94,75.73,3,12,5,0,3,0,No,1
STU13311,7.69,66.97,75.04,0,0,0,2,1,0,No,1
STU13312,6.98,63.0,70.06,0,0,1,1,1,0,No,0
STU13313,5.65,42.91,45.52,2,5,2,1,2,0,No,1
STU13314,6.91,66.47,73.31,1,2,6,1,3,0,No,1
STU13315,7.2,77.5,75.93,1,3,0,3,3,3,Yes,1
STU13316,4.84,49.18,43.55,2,5,5,1,2,0,Yes,1
STU13317,7.19,67.79,62.06,0,0,1,2,1,1,No,0
STU13318,6.89,61.8,69.05,1,2,4,3,3,0,No,1
STU13319,5.51,45.01,35.0,0,0,1,3,4,0,Yes,0
STU13320,6.62,73.74,63.19,2,5,5,4,1,0,No,1
STU13321,6.64,62.54,54.18,0,0,0,7,1,0,Yes,0
STU13322,9.22,89.97,93.3,1,2,2,5,3,0,Yes,1
STU13323,7.25,59.13,60.48,1,3,2,0,1,0,No,0
STU13324,8.19,76.13,76.24,2,4,6,2,1,0,Yes,1
STU13325,6.86,65.39,65.28,0,0,3,1,4,0,No,0
STU13326,4.84,43.34,46.94,0,0,2,7,1,2,Yes,0
STU13327,7.77,79.81,72.25,1,2,5,2,2,0,No,1
STU13328,6.24,57.27,51.55,0,0,2,3,2,0,Yes,1
STU13329,6.61,65.29,64.4,0,0,2,5,3,0,Yes,0
STU13330,5.79,40.45,54.7,1,2,5,0,4,0,No,0
STU13331,7.08,62.57,64.09,1,1,1,2,2,0,No,1
STU13332,8.22,82.92,76.88,1,1,4,0,2,0,No,1
STU13333,8.07,78.31,70.98,1,1,2,1,2,0,No,0
STU13334,8.82,85.53,85.91,0,0,0,2,3,0,No,1
STU13335,8.99,88.68,89.9,1,3,2,4,2,0,No,1
STU13336,4.65,41.45,43.83,0,0,1,2,0,0,Yes,0
STU13337,5.63,51.48,41.78,1,1,4,2,1,1,No,0
STU13338,4.92,49.87,54.32,1,1,3,2,2,2,Yes,0
STU13339,7.73,78.84,62.83,0,0,2,6,1,0,Yes,1
STU13340,6.2,60.38,58.32,1,2,3,2,1,1,No,0
STU13341,6.44,46.08,57.42,0,0,0,1,1,0,No,0
STU13342,6.75,60.33,63.66,0,0,1,0,5,0,No,0
STU13343,7.44,79.84,66.76,1,3,3,3,1,0,Yes,0
STU13344,5.29,42.97,44.24,2,5,1,2,2,0,No,0
STU13345,5.55,43.83,48.59,1,2,2,3,0,1,No,0
STU13346,7.0,67.11,64.35,1,1,3,3,2,2,No,1
STU13347,8.38,84.69,71.04,0,0,2,1,2,0,Yes,1
STU13348,6.97,64.18,74.66,0,0,1,2,3,0,No,1
STU13349,6.09,65.76,55.6,0,0,2,4,3,0,No,1
STU13350,4.53,47.43,42.92,1,1,0,4,4,0,Yes,0
STU13351,8.1,76.94,79.95,0,0,1,2,2,0,Yes,1
STU13352,6.15,46.83,62.57,0,0,2,0,2,0,No,0
STU13353,5.68,53.17,43.28,0,0,1,4,1,0,Yes,0
STU13354,5.03,41.43,38.18,1,2,3,0,1,0,Yes,0
STU13355,5.35,61.39,50.58,1,2,0,1,2,0,Yes,1
STU13356,5.89,55.31,52.52,0,0,4,2,1,2,No,0
STU13357,6.73,66.76,54.35,1,3,6,4,1,0,No,1
STU13358,5.61,51.72,53.76,1,3,4,1,2,0,No,0
STU13359,7.21,77.92,69.96,3,12,7,2,3,0,Yes,1
STU13360,6.72,48.86,54.85,0,0,2,1,3,0,Yes,0
STU13361,9.56,82.17,89.33,1,3,4,3,2,0,Yes,1
STU13362,5.04,53.25,46.09,1,3,1,3,5,1,Yes,1
STU13363,7.19,79.73,67.19,2,6,2,1,1,0,Yes,1
STU13364,7.2,63.53,70.25,2,4,6,3,2,0,Yes,1
STU13365,5.81,41.03,52.7,1,2,1,1,1,0,No,0
STU13366,7.11,70.6,72.08,1,2,2,1,4,0,No,1
STU13367,7.89,83.21,77.94,0,0,0,3,2,0,No,0
STU13368,7.11,70.51,65.0,2,4,1,4,3,0,No,1
STU13369,8.59,85.81,84.61,1,3,2,0,3,0,No,0
STU13370,4.5,35.0,49.81,0,0,2,2,1,1,Yes,0
STU13371,6.03,51.79,54.82,0,0,0,4,1,1,No,0
STU13372,8.7,85.42,81.81,2,4,0,0,2,0,No,1
STU13373,8.05,78.71,79.33,1,3,6,2,1,0,Yes,0
STU13374,7.62,65.52,84.03,2,5,2,5,1,0,Yes,1
STU13375,8.42,88.6,86.58,2,6,3,2,3,0,No,1
STU13376,4.8,51.4,44.11,0,0,2,1,2,0,Yes,0
STU13377,7.91,75.91,84.52,0,0,2,1,2,0,No,0
STU13378,8.22,82.4,77.25,2,3,3,0,1,0,No,1
STU13379,6.24,53.56,55.51,1,1,5,2,2,0,Yes,0
STU13380,10.0,86.97,98.15,1,2,3,0,4,0,No,1
STU13381,7.23,74.31,72.27,0,0,1,2,2,0,No,1
STU13382,4.48,48.74,52.36,0,0,2,1,2,3,No,0
STU13383,7.44,80.92,70.97,0,0,0,2,3,0,No,0
STU13384,6.17,62.03,49.85,0,0,1,1,2,2,No,0
STU13385,8.34,83.49,88.49,0,0,1,1,3,0,No,1
STU13386,7.63,94.22,63.2,2,6,6,3,3,0,Yes,1
STU13387,6.31,66.69,55.47,2,4,4,2,2,0,Yes,1
STU13388,8.73,83.01,90.14,2,4,10,0,2,0,No,1
STU13389,8.08,83.03,82.64,0,0,0,5,2,1,Yes,1
STU13390,6.05,42.27,38.56,1,1,3,2,2,0,No,0
STU13391,6.83,65.28,54.04,0,0,1,1,4,0,Yes,0
STU13392,7.59,86.71,72.98,0,0,2,1,1,0,Yes,0
STU13393,6.58,77.9,61.06,0,0,0,1,3,0,Yes,0
STU13394,6.62,60.99,61.8,1,1,4,1,2,0,Yes,1
STU13395,7.04,70.6,65.55,0,0,1,2,1,0,Yes,0
STU13396,5.77,55.17,52.92,1,2,1,2,2,0,No,0
STU13397,4.43,57.46,45.2,2,4,4,0,3,0,No,0
STU13398,7.28,66.22,68.35,1,2,1,2,1,1,Yes,0
STU13399,4.71,61.97,46.26,0,0,1,0,2,0,Yes,0
STU13400,5.86,50.45,45.47,2,3,5,0,2,1,Yes,0
STU13401,4.96,39.73,47.57,1,3,2,0,2,0,No,1
STU13402,5.1,45.4,39.21,0,0,1,7,2,0,Yes,1
STU13403,7.49,70.41,75.19,1,2,3,2,2,0,No,1
STU13404,6.74,66.24,63.51,1,2,6,1,3,0,Yes,1
STU13405,6.7,53.13,58.25,2,6,1,1,2,0,No,1
STU13406,5.49,50.24,50.2,1,3,1,0,3,0,Yes,1
STU13407,6.25,60.57,62.84,0,0,2,3,2,0,No,0
STU13408,7.43,83.28,65.26,1,1,2,2,2,0,Yes,1
STU13409,6.94,70.99,69.63,1,3,6,0,2,0,No,1
STU13410,7.95,89.51,84.5,1,2,1,3,2,0,Yes,1
STU13411,8.11,78.85,78.24,0,0,1,3,1,0,Yes,1
STU13412,6.71,65.53,64.97,0,0,1,1,2,0,No,1
STU13413,4.87,35.0,41.9,0,0,2,0,3,0,No,0
STU13414,6.13,54.5,59.72,2,4,4,1,2,1,No,0
STU13415,6.89,68.32,46.57,0,0,3,1,3,1,No,1
STU13416,6.11,57.77,60.57,1,3,3,4,1,0,Yes,1
STU13417,5.79,42.21,41.98,2,4,2,2,2,0,No,0
STU13418,7.08,66.8,66.68,3,10,6,3,1,1,Yes,1
STU13419,9.79,88.14,81.76,3,9,2,1,0,0,No,1
STU13420,6.44,56.56,65.12,2,5,0,2,3,0,No,1
STU13421,7.0,72.14,63.41,1,3,3,0,3,1,No,1
STU13422,5.49,48.13,43.18,0,0,1,2,3,1,Yes,0
STU13423,8.43,85.77,88.9,0,0,3,7,1,0,Yes,0
STU13424,8.01,78.68,83.01,0,0,2,4,3,1,Yes,0
STU13425,7.93,87.18,75.79,0,0,1,5,2,0,Yes,0
STU13426,8.56,92.84,77.05,1,2,0,1,1,1,Yes,0
STU13427,6.51,58.32,50.42,1,2,2,4,3,0,No,1
STU13428,6.65,79.41,66.95,3,8,7,1,4,0,Yes,1
STU13429,8.97,83.32,87.43,0,0,1,3,3,0,Yes,1
STU13430,7.73,84.51,76.5,2,4,5,1,1,0,Yes,1
STU13431,4.45,39.88,45.54,2,3,4,2,2,0,Yes,0
STU13432,7.52,80.35,61.02,1,1,3,1,2,0,Yes,0
STU13433,6.33,61.82,52.71,0,0,3,4,1,0,Yes,0
STU13434,8.03,75.78,77.06,1,1,1,3,2,1,No,1
STU13435,7.47,74.17,77.84,1,2,0,2,2,0,No,1
STU13436,5.0,58.07,35.05,2,4,3,5,4,1,Yes,1
STU13437,7.31,67.74,75.94,1,3,1,1,2,0,Yes,1
STU13438,7.24,74.05,79.4,3,6,6,5,1,0,Yes,1
STU13439,7.42,76.19,60.86,0,0,1,2,3,1,Yes,0
STU13440,7.66,77.41,74.76,0,0,0,2,2,0,Yes,1
STU13441,8.72,76.52,86.91,1,2,3,1,1,0,No,1
STU13442,7.48,80.02,77.29,3,8,6,1,4,0,Yes,1
STU13443,7.03,68.39,52.34,0,0,0,0,2,0,Yes,0
STU13444,8.32,90.99,83.39,0,0,2,1,3,1,No,1
STU13445,9.58,90.82,85.11,1,3,3,3,1,0,Yes,1
STU13446,8.05,82.4,77.31,1,1,2,1,5,0,Yes,1
STU13447,7.24,73.79,80.97,1,2,3,2,3,2,No,1
STU13448,7.5,69.44,71.08,0,0,0,3,3,0,No,1
STU13449,7.29,81.79,72.14,1,1,1,0,2,0,No,1
STU13450,7.02,66.0,64.53,0,0,0,2,2,0,Yes,1
STU13451,9.49,87.14,87.76,0,0,4,0,1,0,Yes,1
STU13452,6.14,63.05,55.61,1,3,0,2,0,0,No,0
STU13453,8.33,85.92,86.8,0,0,1,8,2,0,Yes,1
STU13454,6.86,64.1,57.86,1,2,1,1,1,0,No,0
STU13455,5.3,50.67,46.1,2,5,2,0,3,0,No,0
STU13456,6.78,68.13,62.5,3,11,6,6,1,1,Yes,1
STU13457,6.37,57.52,45.34,2,6,3,2,4,1,No,1
STU13458,7.66,83.23,68.98,0,0,0,4,1,0,Yes,0
STU13459,7.1,61.91,71.88,0,0,2,3,0,0,No,1
STU13460,5.82,53.61,46.27,1,1,3,5,1,0,Yes,0
STU13461,8.69,91.54,99.41,1,1,5,4,3,0,Yes,1
STU13462,8.25,87.52,86.57,0,0,1,5,2,0,Yes,1
STU13463,8.82,73.93,87.09,3,12,6,2,3,0,Yes,1
STU13464,7.27,71.33,78.15,1,1,2,2,1,0,No,1
STU13465,6.96,59.94,68.86,2,4,2,1,3,0,Yes,1
STU13466,7.81,87.09,77.48,1,3,2,1,1,0,No,0
STU13467,6.34,55.37,46.23,2,3,4,1,1,0,Yes,1
STU13468,7.15,77.24,71.18,2,4,5,2,1,0,Yes,1
STU13469,6.8,57.36,70.04,1,2,2,2,1,0,No,0
STU13470,5.32,50.65,41.75,1,3,3,1,0,0,Yes,0
STU13471,7.15,70.2,56.2,2,4,4,4,2,0,Yes,1
STU13472,6.49,76.56,50.56,2,6,3,4,1,1,Yes,0
STU13473,6.72,70.39,70.88,2,4,3,0,1,0,No,1
STU13474,7.42,80.86,71.66,2,4,1,1,3,1,Yes,0
STU13475,8.46,97.56,91.15,1,3,3,1,3,0,Yes,1
STU13476,6.02,55.64,51.05,1,2,2,2,1,0,No,0
STU13477,6.61,61.07,55.69,0,0,4,0,1,0,No,1
STU13478,6.12,53.78,64.87,1,3,4,2,1,0,Yes,0
STU13479,6.05,56.12,48.93,0,0,3,3,3,0,Yes,0
STU13480,6.32,40.82,52.94,0,0,1,1,4,0,No,0
STU13481,6.77,64.23,63.98,0,0,0,0,1,0,No,0
STU13482,7.67,79.2,73.09,1,1,2,2,2,0,No,1
STU13483,7.37,72.53,75.14,0,0,1,0,1,0,No,0
STU13484,5.78,42.45,51.31,2,4,5,1,4,0,No,1
STU13485,8.49,84.68,85.49,2,6,6,4,2,0,No,1
STU13486,8.09,73.1,75.61,1,3,2,3,1,0,Yes,0
STU13487,5.96,64.02,40.4,1,2,7,5,1,0,Yes,1
STU13488,8.41,83.45,77.0,3,6,1,5,2,0,Yes,0
STU13489,7.38,61.2,66.11,0,0,1,5,4,3,Yes,1
STU13490,6.82,63.82,63.81,1,3,1,1,2,2,Yes,0
STU13491,7.41,79.46,66.2,2,5,4,0,1,0,No,1
STU13492,6.97,68.43,55.59,1,2,4,1,5,0,Yes,1
STU13493,7.63,71.63,67.23,2,5,3,3,1,2,Yes,1
STU13494,7.22,67.15,70.55,0,0,2,3,2,1,No,1
STU13495,6.61,59.93,62.78,2,6,3,2,1,0,Yes,1
STU13496,4.67,43.32,39.91,0,0,1,0,3,0,No,0
STU13497,7.61,69.26,71.42,1,3,1,2,2,0,Yes,1
STU13498,6.57,60.64,61.72,0,0,3,2,1,0,Yes,1
STU13499,7.89,72.42,78.42,0,0,2,1,2,1,Yes,0
STU13500,7.55,81.88,80.3,1,3,3,4,3,0,Yes,1
STU13501,6.6,67.93,57.55,1,3,6,0,1,0,No,1
STU13502,8.18,77.07,75.1,1,1,4,4,3,2,Yes,1
STU13503,7.24,67.22,75.04,2,3,2,1,2,2,No,1
STU13504,7.19,68.23,65.91,1,1,4,3,1,0,Yes,1
STU13505,6.84,65.12,57.58,0,0,2,0,4,3,No,0
STU13506,8.94,89.38,90.19,0,0,0,1,1,0,No,1
STU13507,6.18,58.57,61.49,2,3,2,3,2,0,No,0
STU13508,6.63,64.59,60.05,2,3,2,2,4,0,Yes,0
STU13509,5.58,59.3,40.95,1,2,2,1,5,0,Yes,1
STU13510,7.84,80.05,85.9,1,3,3,0,2,0,No,1
STU13511,6.33,49.83,56.9,1,3,1,1,1,2,No,0
STU13512,6.46,49.78,57.75,1,1,2,2,1,0,No,0
STU13513,6.41,68.55,53.31,2,5,4,2,1,1,No,0
STU13514,7.07,72.07,72.79,1,2,0,0,0,0,No,1
STU13515,5.56,51.13,40.24,1,2,0,2,2,0,No,0
STU13516,4.42,48.26,35.34,1,2,4,3,3,0,Yes,1
STU13517,7.53,76.73,84.13,0,0,2,5,0,0,Yes,0
STU13518,4.57,48.39,37.61,1,2,2,1,4,3,No,0
STU13519,7.98,79.13,84.12,0,0,0,2,1,0,No,0
STU13520,8.79,93.57,92.5,3,7,3,3,3,0,Yes,1
STU13521,6.81,61.76,63.17,0,0,2,2,1,1,Yes,1
STU13522,8.49,80.2,77.33,0,0,1,3,2,0,No,1
STU13523,6.97,57.26,68.18,2,3,2,6,3,0,Yes,1
STU13524,8.84,86.04,92.81,0,0,0,4,3,0,Yes,1
STU13525,6.48,67.29,58.74,1,3,2,3,1,0,No,1
STU13526,4.28,42.67,37.94,1,3,3,2,2,0,Yes,0
STU13527,6.91,58.08,65.19,1,1,1,1,1,0,Yes,1
STU13528,8.96,89.62,76.61,1,3,2,0,2,1,No,0
STU13529,7.62,73.04,68.11,1,2,3,1,1,0,Yes,1
STU13530,6.41,68.04,54.2,0,0,1,0,1,0,No,0
STU13531,7.38,80.06,70.99,1,1,2,1,3,2,Yes,1
STU13532,8.12,74.94,72.35,1,2,2,1,2,0,No,1
STU13533,6.9,65.23,64.77,2,3,6,6,4,0,Yes,1
STU13534,10.0,85.36,90.02,1,3,5,1,1,0,Yes,1
STU13535,6.4,51.76,54.43,1,1,6,0,4,0,Yes,1
STU13536,8.15,82.55,66.93,2,4,3,1,3,0,No,1
STU13537,7.88,85.08,77.8,0,0,2,6,4,2,Yes,1
STU13538,6.2,55.46,63.84,0,0,2,4,2,0,Yes,0
STU13539,6.51,57.12,59.96,1,3,2,2,0,0,No,1
STU13540,8.17,69.79,80.12,2,3,4,1,2,0,No,1
STU13541,7.17,66.44,65.2,0,0,1,1,2,1,No,0
STU13542,7.39,77.09,74.24,1,3,2,3,1,0,Yes,1
STU13543,5.12,39.32,45.62,0,0,4,1,1,0,Yes,0
STU13544,7.75,86.48,80.03,0,0,0,0,1,2,No,0
STU13545,7.33,69.43,63.36,0,0,1,2,5,0,No,0
STU13546,6.93,67.78,64.34,0,0,2,2,5,0,Yes,1
STU13547,7.42,71.73,68.36,1,2,3,2,4,1,No,1
STU13548,6.53,53.43,59.72,1,2,1,2,1,0,No,1
STU13549,6.32,60.12,42.81,0,0,1,2,3,0,Yes,0
STU13550,6.72,59.74,57.98,2,6,3,1,1,0,No,1
STU13551,6.47,54.53,59.78,1,3,5,1,2,0,No,1
STU13552,9.51,75.07,90.55,1,2,7,2,3,0,Yes,1
STU13553,8.05,89.81,78.81,2,3,4,0,1,1,No,1
STU13554,5.89,52.68,36.68,0,0,1,3,4,0,Yes,0
STU13555,9.34,95.69,89.9,1,1,5,0,1,0,No,1
STU13556,6.5,63.82,66.61,1,1,3,2,2,0,No,1
STU13557,7.03,75.07,60.4,2,3,1,2,1,0,No,0
STU13558,8.03,78.46,76.28,1,1,2,1,2,0,Yes,1
STU13559,4.73,37.85,47.92,0,0,1,0,1,0,No,0
STU13560,6.73,68.01,65.44,0,0,2,5,3,0,No,0
STU13561,6.34,58.56,61.36,0,0,1,2,1,0,No,0
STU13562,7.24,68.72,74.61,0,0,2,0,1,0,No,0
STU13563,7.43,78.75,62.1,1,2,2,5,3,0,Yes,1
STU13564,6.91,68.25,60.52,1,1,1,0,4,0,No,0
STU13565,6.86,69.38,66.31,0,0,1,3,4,3,Yes,0
STU13566,8.22,77.38,80.0,0,0,0,4,1,0,Yes,0
STU13567,7.35,79.02,72.35,0,0,1,2,3,0,Yes,0
STU13568,7.05,68.63,64.88,1,1,1,0,1,0,Yes,1
STU13569,7.17,77.01,64.88,1,2,2,1,1,0,No,0
STU13570,9.11,94.23,83.97,1,2,2,1,1,0,No,1
STU13571,7.2,75.05,61.2,2,6,7,1,3,1,No,0
STU13572,6.41,58.1,51.42,1,2,2,2,2,0,Yes,1
STU13573,4.8,50.48,42.82,1,3,6,2,2,1,Yes,1
STU13574,5.35,55.16,45.2,3,8,6,2,2,0,Yes,1
STU13575,6.46,63.12,59.88,1,1,4,5,3,0,Yes,0
STU13576,6.88,67.04,61.11,1,1,5,2,4,0,No,1
STU13577,6.36,62.38,65.16,2,6,2,1,1,0,Yes,0
STU13578,7.4,70.83,78.36,1,3,2,1,2,2,No,1
STU13579,6.35,66.92,51.83,2,6,5,1,2,2,No,1
STU13580,5.95,43.12,51.4,1,2,2,3,2,1,Yes,0
STU13581,7.7,78.39,82.46,2,4,6,0,2,0,No,0
STU13582,8.57,83.61,79.2,1,2,2,3,3,0,No,0
STU13583,5.73,47.29,43.65,0,0,0,2,2,2,Yes,0
STU13584,7.28,74.03,77.0,2,4,6,0,1,0,Yes,1
STU13585,4.81,39.48,47.38,0,0,0,1,2,0,No,0
STU13586,5.3,61.13,51.66,3,9,5,2,2,0,Yes,1
STU13587,6.32,49.41,56.41,2,6,7,2,3,0,Yes,1
STU13588,8.31,78.56,79.74,0,0,1,0,3,0,No,1
STU13589,6.1,48.61,43.83,2,5,4,3,1,0,Yes,0
STU13590,6.06,55.56,52.19,2,3,2,4,1,0,Yes,1
STU13591,7.04,74.66,72.96,0,0,3,1,2,0,No,0
STU13592,7.04,71.75,73.05,2,3,6,7,0,0,Yes,1
STU13593,6.1,63.63,58.22,1,2,2,1,1,2,No,1
STU13594,9.28,83.96,90.65,0,0,3,1,2,0,Yes,1
STU13595,6.69,66.85,73.17,1,2,2,3,1,0,Yes,0
STU13596,7.13,68.1,57.61,2,6,6,1,1,0,No,1
STU13597,6.54,61.97,58.99,1,3,2,1,1,0,No,0
STU13598,7.51,82.15,66.87,1,1,0,1,1,0,No,1
STU13599,8.42,74.95,91.42,1,1,3,1,2,1,Yes,0
STU13600,8.91,99.71,81.45,1,2,3,3,0,0,Yes,1
STU13601,6.12,54.22,58.15,0,0,2,2,4,0,No,0
STU13602,8.27,74.28,78.22,2,6,3,1,2,0,Yes,1
STU13603,7.63,73.04,76.72,1,1,1,4,2,0,No,0
STU13604,8.12,83.21,78.95,3,11,5,2,1,0,Yes,1
STU13605,6.89,61.98,63.05,1,3,3,1,4,0,No,1
STU13606,6.78,52.13,63.42,0,0,2,2,3,0,No,0
STU13607,8.08,82.81,84.74,0,0,3,1,1,1,No,0
STU13608,8.1,78.05,78.73,1,1,3,4,5,0,Yes,1
STU13609,8.8,91.17,89.62,1,3,0,3,2,0,No,0
STU13610,7.23,64.98,74.62,2,3,2,1,1,0,Yes,1
STU13611,6.88,79.43,60.35,2,6,4,2,1,0,Yes,1
STU13612,4.17,48.41,53.64,0,0,1,2,3,0,No,0
STU13613,5.15,48.67,48.96,3,10,7,2,2,0,Yes,0
STU13614,6.55,64.45,55.12,2,5,5,3,1,2,Yes,1
STU13615,5.73,40.27,51.88,0,0,1,1,3,0,No,1
STU13616,7.94,77.9,84.11,0,0,1,1,5,2,Yes,1
STU13617,5.49,60.15,49.99,1,2,4,2,3,0,Yes,1
STU13618,6.42,57.03,57.16,0,0,2,1,5,3,Yes,1
STU13619,6.47,59.22,35.89,0,0,2,1,1,0,No,1
STU13620,8.39,82.07,76.06,1,3,3,0,2,0,No,1
STU13621,6.3,66.09,58.37,3,7,0,4,2,0,No,0
STU13622,7.52,74.2,66.75,2,6,5,3,2,0,No,1
STU13623,7.23,63.83,71.42,0,0,1,2,3,2,Yes,1
STU13624,8.04,97.38,84.21,2,6,5,1,1,2,Yes,0
STU13625,7.98,73.07,77.65,0,0,1,4,3,0,Yes,1
STU13626,6.96,66.68,53.68,2,5,8,0,3,0,Yes,1
STU13627,5.05,42.03,39.66,1,3,3,2,1,0,Yes,1
STU13628,6.73,59.37,64.69,0,0,3,2,3,0,No,0
STU13629,6.98,61.11,72.01,3,6,2,0,1,0,No,1
STU13630,7.33,69.67,57.42,0,0,1,1,3,0,No,1
STU13631,6.15,61.35,52.93,0,0,1,1,3,0,No,1
STU13632,8.31,72.9,72.5,0,0,1,0,2,0,No,0
STU13633,7.02,75.72,65.7,0,0,1,2,5,1,No,1
STU13634,5.94,59.67,49.19,0,0,1,4,1,0,Yes,0
STU13635,6.47,62.71,70.82,3,7,4,1,4,0,Yes,0
STU13636,9.22,89.52,82.53,1,2,2,3,1,0,Yes,1
STU13637,7.76,80.55,82.18,2,3,3,1,2,0,No,1
STU13638,8.21,91.88,86.39,0,0,1,1,2,0,Yes,1
STU13639,5.8,41.31,47.62,0,0,1,1,1,0,No,1
STU13640,6.21,60.47,53.82,1,1,3,5,2,0,Yes,0
STU13641,6.22,51.72,53.2,2,4,2,0,2,0,Yes,0
STU13642,7.21,76.11,63.69,1,3,1,2,1,0,Yes,1
STU13643,6.8,61.02,56.72,1,1,1,2,2,2,Yes,1
STU13644,6.44,63.36,53.66,0,0,0,3,3,0,No,0
STU13645,6.58,51.93,51.39,1,1,1,2,2,0,No,0
STU13646,6.09,44.52,48.67,1,1,2,2,1,0,Yes,0
STU13647,6.79,63.89,60.4,0,0,3,3,2,0,Yes,1
STU13648,8.28,92.64,82.0,1,1,2,2,3,0,Yes,1
STU13649,5.26,51.22,47.67,3,7,7,2,3,0,Yes,0
STU13650,7.4,77.08,69.72,0,0,2,4,3,0,No,1
STU13651,8.59,91.28,78.5,0,0,0,1,2,1,Yes,0
STU13652,6.79,62.11,64.04,1,1,2,3,2,0,Yes,1
STU13653,6.39,62.22,60.31,1,3,4,3,1,1,Yes,1
STU13654,8.06,78.62,76.18,1,3,2,3,1,0,No,0
STU13655,5.87,50.58,43.57,0,0,2,4,3,0,Yes,1
STU13656,6.97,66.29,61.75,1,2,2,5,2,0,No,0
STU13657,5.8,48.54,47.73,1,3,1,3,1,0,Yes,1
STU13658,4.85,45.96,50.22,2,6,7,2,2,0,No,1
STU13659,6.83,63.59,66.28,0,0,2,2,1,1,No,1
STU13660,5.55,45.55,46.77,3,11,4,1,3,0,Yes,1
STU13661,6.99,66.77,76.02,0,0,0,1,4,0,No,0
STU13662,8.28,84.97,80.83,3,6,6,1,3,0,No,1
STU13663,9.13,81.92,94.01,0,0,1,0,1,0,No,1
STU13664,7.11,72.08,73.9,0,0,3,2,3,0,No,1
STU13665,8.17,80.08,86.95,0,0,1,3,2,0,No,1
STU13666,7.46,75.98,73.72,2,4,6,1,2,0,Yes,1
STU13667,6.56,56.9,58.59,1,1,4,1,2,0,Yes,1
STU13668,4.79,52.48,43.21,1,2,4,1,2,3,No,0
STU13669,8.87,93.35,89.72,2,4,5,1,1,0,No,1
STU13670,5.79,45.41,43.98,0,0,1,1,2,0,Yes,0
STU13671,8.59,89.3,81.57,0,0,1,1,1,0,Yes,1
STU13672,7.62,85.64,83.97,0,0,0,0,4,1,No,1
STU13673,5.88,46.88,53.31,1,3,2,2,2,0,Yes,1
STU13674,7.36,68.12,76.06,0,0,0,0,4,0,Yes,1
STU13675,9.45,93.67,78.93,0,0,2,1,2,0,Yes,1
STU13676,8.77,79.26,81.52,0,0,0,0,1,1,No,0
STU13677,6.41,54.13,57.8,1,3,2,1,4,0,Yes,1
STU13678,6.18,49.73,52.57,0,0,1,2,4,0,Yes,0
STU13679,7.12,74.19,59.35,0,0,4,3,1,0,Yes,1
STU13680,6.81,60.71,66.42,1,1,1,3,2,0,No,0
STU13681,8.38,83.11,88.28,0,0,0,1,3,0,Yes,0
STU13682,7.85,75.36,75.14,0,0,2,3,1,0,No,0
STU13683,5.05,53.98,48.87,1,2,3,3,3,0,Yes,1
STU13684,7.53,70.63,84.96,3,8,1,2,3,0,No,1
STU13685,6.79,56.14,70.74,2,4,0,2,3,3,No,0
STU13686,7.04,59.91,64.15,2,5,3,2,3,0,No,1
STU13687,7.29,76.49,62.71,1,3,5,3,2,0,Yes,1
STU13688,8.38,89.39,83.18,0,0,1,2,2,0,No,1
STU13689,8.12,90.13,93.72,1,3,0,5,3,0,Yes,1
STU13690,6.14,47.72,60.31,2,3,4,1,1,0,No,1
STU13691,6.93,65.38,63.73,0,0,1,3,2,1,Yes,1
STU13692,6.48,74.4,66.21,3,11,8,3,3,1,Yes,1
STU13693,5.07,45.34,51.16,2,4,2,1,1,0,No,0
STU13694,6.87,62.42,51.41,1,2,0,2,5,1,No,1
STU13695,9.12,88.36,91.86,1,1,4,4,1,0,No,1
STU13696,5.03,50.18,44.71,1,2,2,3,1,0,No,0
STU13697,6.97,70.49,59.21,3,9,4,1,2,0,Yes,1
STU13698,6.94,63.13,64.36,0,0,0,2,3,0,No,0
STU13699,7.33,69.43,72.43,0,0,1,2,3,0,No,1
STU13700,5.89,50.94,44.95,1,2,2,2,2,0,Yes,0
STU13701,5.36,44.17,44.83,0,0,2,2,2,1,Yes,0
STU13702,5.41,41.48,43.91,0,0,2,3,1,2,Yes,0
STU13703,8.53,96.67,87.59,1,2,2,1,1,0,No,1
STU13704,5.87,50.04,47.67,1,3,4,0,2,0,No,0
STU13705,6.43,56.88,45.78,0,0,2,2,0,1,Yes,0
STU13706,9.42,87.27,83.5,1,2,5,3,1,0,Yes,1
STU13707,6.16,55.01,46.82,1,3,1,3,1,0,Yes,0
STU13708,7.39,76.46,63.09,0,0,1,2,1,0,Yes,0
STU13709,8.22,80.71,87.58,0,0,1,1,1,0,No,1
STU13710,8.17,89.85,84.83,0,0,0,5,3,0,Yes,1
STU13711,5.47,52.84,40.45,0,0,2,2,2,0,Yes,0
